"dailyVolumeETH","dailyVolumeUSD","dailyVolumeUntracked","date","totalLiquidityETH","totalLiquidityUSD","totalVolumeETH","totalVolumeUSD","txCount"
"90277.57850013828896348222675084348","21827816.53279726151393392281773798","22552551.61654776004504998669441626",1594252800,"240968.6805151580268838358213810295","58019127.24355671694219138425220806","0","0","862671"
"81635.0144651553107034593939149224","19759630.39793870370380915918263274","20404425.6923747738384550052420347",1594166400,"215854.6636534233195571565137458015","52948721.15204046703745519803973629","0","0","829155"
"62855.23453297954865417941379274402","14884296.29162428396143574164058917","15428540.11151737165342727233136784",1594080000,"202869.8601903826749476755524825913","48103962.46636965734290129939527489","0","0","794336"
"71388.15582840136455937881377292715","16617590.68635105324095655203919968","17215058.37810449239743766677517178",1593993600,"196118.5180799760177942483309398763","47008593.65381695899495368555441715","0","0","761615"
"58907.68966191414727834791918269952","13232227.03013735249413836396486197","14650582.1340832222154399888175272",1593907200,"196278.8878032898367409443967334252","44241986.70114145930655204941912954","0","0","728875"
"62128.02843757799243773546824956899","13952593.0100221447409695161214763","15902519.75112900302372329549748396",1593820800,"190728.9487554795834996328759182981","43291047.11316538708980746174675997","0","0","694581"
"80819.3620510083687637601181897949","18124547.70804561727906142189782426","19990071.18025498417474145421494642",1593734400,"189925.9616746025387220467894993545","42373686.42647465521209840334456151","0","0","659616"
"86600.05822131216102642484100164396","19579379.90408263269853719845519653","20281949.96545267282086348973320752",1593648000,"188155.2193626023147713774472283694","42194482.4782446196556829764239588","0","0","624677"
"76139.36219515943749159838445771707","17230882.76708801481634890839410528","17891114.4495910854180851948858713",1593561600,"193823.5851013691743001325316435165","44346512.0057866243496531789838466","0","0","595202"
"59169.41492040599722613425754502268","13324402.3249551420420054163469885","13902676.14458027979336871677757002",1593475200,"183804.5226278589944825421490133351","41267443.36294341863344566051992201","0","0","568658"
"65333.45628328628492646859654648968","14636387.87055069074071830357386955","15187486.89727261272764080529073778",1593388800,"172758.7841878936146789864119931861","39160834.83500522785193611922020747","0","0","546846"
"54252.66941153311214211131639804313","12100548.46968719448333405726408536","13744095.35291096501923235808706539",1593302400,"160830.7726107596469475261330448658","36083706.08227160494005827090041636","0","0","520964"
"76962.23522043083381236764146933386","17383792.20733876098520736931727589","17792247.53362813633203002015540994",1593216000,"159150.1397646059852872858959442567","35023476.76749080507534381767318056","0","0","495026"
"74455.91601921246518978011851233051","17121000.63062467123696465060165699","17961691.76516029689170006454255453",1593129600,"148628.8886288600875076501071137504","34096554.15433564524338332408869327","0","0","469782"
"82726.60284830360943363992368838087","19216972.27776352401388611421589357","20008832.47336272654790808056868511",1593043200,"142305.7741410656357696993589105196","33056709.63738801946414026240493527","0","0","443495"
"78443.2038577587788866610948786843","18684230.33817098978238944947348831","19519493.16961368143842073307699179",1592956800,"150284.9537320589805160217862261689","35039933.11409119155639331788173018","0","0","420030"
"69288.2173739132751786377055925662","16892376.65621304484267502402209216","17588541.83346042881532404881056971",1592870400,"161477.7988299601702904418340844576","39051866.9260132534736884140464273","0","0","393733"
"76700.99468934827237241543098765747","18174263.87227008885118872926229669","18963009.05496362905636820330558931",1592784000,"156110.8478655640803196856607124211","37778454.86405135072499002877863903","0","0","370577"
"69710.39972848074527577186996104134","15932675.48712930665709782118399968","17273971.70137767657178561524933067",1592697600,"153226.0345812031034202918012399646","34852834.98047640109675917897137361","0","0","344859"
"42465.33147395361039286212357107973","9622985.351683943599552476074639498","10171215.46394660707289337226942837",1592611200,"165298.7254722070199452961526852057","37544106.5605204617167960504250159","0","0","319161"
"251839.3070928334340817755612155009","57333051.12812008935012462403534731","4297592046.943905728025776122267683",1592524800,"160027.6807925155598141800564853472","36336093.82944438604974484056105088","0","0","300889"
"242453.8917289267885220806826495432","55823536.84481435791881805589153048","4462616230.788119282109377635952432",1592438400,"156636.3445938326074373566911732594","36068304.94593416682851293723132211","0","0","282343"
"432928.9927738997045776874620112067","99715135.27944747097565196557756602","10555152765.09385125499713615899429",1592352000,"146439.5145831808479300898160576629","33801859.59191759459776916577699923","0","0","265899"
"25130.39726882896883489322745762172","5824372.535946866108582978488551995","6652970.076170615204411174943893474",1592265600,"142830.0362628795672938333055794447","33429815.61367148795249420713641655","0","0","252613"
"39825.07298649829282081941636173974","8968487.872661703175754396508230699","20617186.18216664191127392583219893",1592179200,"142389.0196430826343743025158345874","32679897.10357898035144021198612158","0","0","237639"
"13773.79686294674813990071198106971","3225605.886811056554484435286653689","3502721.701141064111874949503912501",1592092800,"121425.7870462338741707983771712389","27897061.69563860514980764158474382","0","0","225716"
"15953.09623305850575124497295528583","3777706.63230241362228420755447967","4580188.042119746868112267477648557",1592006400,"121374.7987347127998999401119335097","28893054.16440299271525539550238419","0","0","215631"
"18280.14871214460104894593782919449","4298431.249248348086105230846189577","6301465.653675231493473550340029205",1591920000,"119318.0215093811980221955892637789","28368549.23525257137009048742023599","0","0","204399"
"33854.96727104841302564634252505515","8177662.908301055473846362130016617","21324222.13554509457214150746373697",1591833600,"116373.2532797445314680614843193255","26743922.05613843380524666330814257","0","0","192003"
"20233.52222907920593365902926004808","4932499.335374577217088679382764847","5402138.457799816420966411513022162",1591747200,"112833.9691933064228533432493767497","27950545.19066837280179483892642749","0","0","180331"
"22008.90480910960140933739284724969","5338783.643402682469350573246215518","6091173.267991620467245550345479804",1591660800,"113420.0451461161892657524755185478","27621633.195242579255584918469099","0","0","168286"
"15458.47587452838577572965914153166","3751808.757738665341445266927523972","4902956.512756868655631515552051826",1591574400,"102524.761379546160052126254267713","25175645.60621047646724728000844136","0","0","155506"
"15252.84897512558204431283529944989","3661265.96438496990913008986910067","4303620.37925737476981069365232977",1591488000,"107026.4091306014616004797054753899","26090727.3517034219221103412147045","0","0","142620"
"11657.13068581225918723405285035986","2803855.009909511789710697382759278","3410591.628556972594700233248902607",1591401600,"105081.2685888913768637248663803406","25417244.19277501775849585406042532","0","0","130880"
"10229.91999163369224197810543524293","2470754.775519500205229297741696733","2558156.203270103726754129076971722",1591315200,"104094.2975065557672697170271270401","24947780.31277581146587953650981938","0","0","120396"
"9851.81206536297115123703076842407","2389870.89953789322096144957919004","2652589.639544682040021123505061188",1591228800,"100898.267197417760692229272804815","24489277.76131882495601188403797292","0","0","111061"
"9968.674836122654986214332076956177","2382231.933063754444682050118659653","3542654.778460866098099097999550783",1591142400,"100637.0483464962638198590690622615","24480828.59719854084587540882601208","0","0","101460"
"12205.39198335293905992272457444721","2940331.256379633612980641726337501","3222274.549706039136721216815568743",1591056000,"100151.5547514997993766864329876136","23650540.93427202107233681865562948","0","0","90119"
"8789.854973710600111913830092785698","2103157.445140960163923025460333578","2566250.293420527523984329793457696",1590969600,"96343.68707740826355103748603414644","23890083.5096110076151830692203312","0","0","82151"
"8215.577696555343046245075128210836","1942986.183855933417452391942152464","2607328.485972749664959983244202455",1590883200,"94897.63910963549772087409623088038","21965164.51289245023160291925431319","0","0","74153"
"7684.13450772226036764500847211384","1792723.706446129934042129692380456","1949473.731342182213120107528003765",1590796800,"93768.66769363504172126195093119079","22842086.08717829570694432346830854","0","0","65971"
"10619.89867566549712105271962971834","2359216.542658866325137936754859897","2511240.98889340990125623586925302",1590710400,"78287.02422787980092360832294459837","17222558.34739084037903182541870675","0","0","60842"
"5911.534610618219580369161056507942","1245783.997448120940695788122256327","1432223.269303694194642402984872705",1590624000,"75548.39913246848492873474803920244","16515932.80833890848426532839118671","0","0","55112"
"4982.157996324211046299685916448615","1020360.931251484605575895518468471","1179318.909596363135374908228565309",1590537600,"76302.39943582457570909228473950598","15784922.03072164492678339352053582","0","0","50083"
"6103.325492487241411762002827478531","1227559.024623418852204405827919688","1398411.631507494668982939317853829",1590451200,"75681.49347547765051856514085195391","15140659.71257044801612915309163591","0","0","44537"
"4463.650343825752668316609520295288","905361.6549085318492426448976016624","1058241.152940036088750389215958477",1590364800,"74381.11730309997747535906150797127","15169469.87431408928217190020369944","0","0","36871"
"5918.683655250558474436657847537534","1225871.955537921216353333691917075","1334284.911229160402955481436782878",1590278400,"73088.45846408406997158872052545476","14685855.97247735855576055432058542","0","0","31756"
"5449.928462156642728502915610190002","1129733.868710400119651558438489803","1432398.286285476056416244416265481",1590192000,"72812.33320100237572591932795807599","15071315.93754778775763165292943904","0","0","26813"
"5905.488476505019695458779019874634","1201799.990256109334840461995422425","1333217.930851014511722820635324192",1590105600,"69356.95973647909585423846012444239","14377450.07708695669853247246355728","0","0","21310"
"5768.027459868601554083294569826053","1161081.075218581258450783765083737","1282816.743894049442311085850155706",1590019200,"54434.88162042960450639968090166142","10836756.1557229351626401129758849","0","0","16278"
"5727.203258530649074482468055430862","1210554.278594912957140664839471349","1374516.92558947038894381560343536",1589932800,"52651.22965863782693766907489767509","11063443.24443119200578410999353071","0","0","12419"
"5705.453813285325592723404465819289","1209860.915336595502650772768782808","1338456.883803504130991352420071918",1589846400,"21897.72563895597773837328043755578","4675254.044047688554137252699688796","0","0","7104"
"420.6208212899257219325259603718636","89775.76178560392606718496766606317","126335.1969102193466079860183050771",1589760000,"6085.859484253281089188351828305049","1295497.940860775604658935515287407","0","0","1272"
"0.1531742746594002286718831662319643","30.33822851458663096267074346168955","30.29933744159559314042261483072017",1589673600,"5.579078228391374395557769896605064","1140.413904579444321761507300707686","0","0","150"
"0.6875150906785425302676860215931566","121.8786967008544687267095958707835","121.8786967008544687267095958707835",1589587200,"4.449025676102634987679590048566458","887.7901627703700927445429200041315","0","0","140"
"2.631097973169550030686201182616183","575.0687271353566063777168022205631","575.0687271353566063777168022205632",1589500800,"3.891071608996935154","757.3190631929862369568789660206656","0","0","127"
"0.207331684767342963","51.57864270109118907555541280514352","52.70402198821616172645730712524902",1589414400,"1.451668709835434226","314.3108566667041741638726302054363","0","0","84"
"0.115451549869653574","15.47494802908523290120537192873829","15.47494802908523290120537192873829",1589328000,"1.141321666883393337","231.9551243481523569026624342940402","0","0","45"
"0.010767459590519688","1.543563956702509904868649290914865","1.543563956702509904868649290914865",1589241600,"0.109178364964656712","14.13387998608355303556432554349372","0","0","33"
"0.0009683442085997655000000000000000001","0.1984798292458272540657870361040631","0.198474744986308249812646943058877",1589155200,"0.08877624195043786799999999999999999","18.75575726469834827925495451505825","0","0","21"
"0","0","0",1588896000,"0.08871273859619242700000000000000001","18.81567240547130278983503413202888","0","0","18"
"0","0","0",1588809600,"0.015921362843772577","3.205904320817102476152628363677479","0","0","10"
"0","0","0.00152961178082324924069982475906929",1588723200,"0.015921362843758435","3.205901078245611864832838471153563","0","0","8"
"0","0","0.005465696446346381083685932486680732",1588636800,"0.004908523513507407","0.9889999999999999999999999999999999","0","0","3"
